"destination","origin","iso_d","iso_o","col","csl","cnl","prox1","lp1","prox2","lp2","cl","cle","contig","comlang_off","comlang_ethno","dist","distcap","distw","distwces","shared_hist","area_d","pop_d","area_o","pop_o","GDP_o","GDP_d","GDP_percapita_o","GDP_percapita_d","m_stock","m_flow_sd_drop_neg","m_flow_sd_rev_neg","m_flow_mig_rate","m_flow_da_min_open","m_flow_da_min_closed","m_flow_da_pb_closed","CS_wvs","CS_euc_wvs","CS_foursquare","CS_euc_foursquare","CS_symm","CS_nonsymm_food_o","CS_nonsymm_food_d","origin_Argentina","origin_Australia","origin_Brazil","origin_Chile","origin_France","origin_Great.Britain","origin_Indonesia","origin_Japan","origin_Malaysia","origin_Mexico","origin_Russia","origin_Singapore","origin_South.Korea","origin_Spain","origin_Turkey","origin_United.States","destination_Argentina","destination_Australia","destination_Brazil","destination_Chile","destination_France","destination_Great.Britain","destination_Indonesia","destination_Japan","destination_Malaysia","destination_Mexico","destination_Russia","destination_Singapore","destination_South.Korea","destination_Spain","destination_Turkey","destination_United.States","log10_m_flow_da_pb_closed","log10_m_stock","log10_pop_o","log10_pop_d","log10_area_o","log10_area_d","log10_GDP_o","log10_GDP_d","log10_GDP_percapita_o","log10_GDP_percapita_d","log10_distwces","log10_distcap"
"Singapore","Japan","SGP","JPN",0,0.0851999968290329,0,0,0,0.062500461935997,0.560009241104126,0.0732369348406792,0.0737437978386879,0,0,0,5326.388,5326.388,5167.93,5146.773,0,646,5804343,377801,126860299,6187013947904.92,338646194792.89,36043.7844,61386.23615,1,1,1,1,1,1,357,-0.0436538300313897,0.40700307239245,0.500277597874629,0.59089171440171,-0.126196993771424,0.555772353399405,-0.1759719127492,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.55266821611219,0,8.10332573066145,6.76375306858407,5.57726310311971,2.81023251799508,12.7914810950876,11.5297462000081,4.55683038324356,4.78807100576346,3.71153501398139,3.72643279937694
"Singapore","Malaysia","SGP","MYS",0,0.42030468583107,0.0862575545907021,0,0,0.0353275835514069,0.316538035869598,0.124083057045937,0.12434484064579,1,1,1,315.5433,315.5433,505.5376,184.7202,1,646,5804343,329758,31949789,398946603155.68,338646194792.89,11114.54271,61386.23615,952262,18067,18067,228426,38800,36769,181151,0.886044503138243,0.933976582903539,0.99198677105638,0.850268460732963,0.510221628675814,0.715415041827697,0.615750206999574,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.25804073579414,5.97875645416149,7.50446799437429,6.76375306858407,5.51819534042374,2.81023251799508,11.6009147716098,11.5297462000081,4.04589159905399,4.78807100576346,2.2665143901281,2.49905896313884
"Singapore","Mexico","SGP","MEX",0,0.0355000011622906,0,0.0599999986588955,0.46700793504715,0.0918117761611938,0.822641015052795,0.107583418488503,0.108327984809875,0,0,0,16623.59,16623.59,16243.44,16214.48,0,646,5804343,1967210,127575529,1309881765941.94,338646194792.89,10013.72425,61386.23615,1,1,1,1,1,1,13,-0.775297160943374,0.661967962867493,-0.274898232084165,0.342928840745476,-0.209020557174549,-0.0723964775866304,-0.619138859932141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.11394335230684,0,8.10576737783754,6.76375306858407,6.29385072340338,2.81023251799508,12.1172320966356,11.5297462000081,4.00059562797039,4.78807100576346,4.20990302536472,4.22072481901644
"Singapore","Russia","SGP","RUS",0,0.0355000011622906,0,0.0599999986588955,0.46700793504715,0.063638761639595,0.570208489894867,0.0745707750320435,0.0750868692994118,0,0,0,8431.775,8431.775,7858.916,7748.278,0,646,5804343,17075400,145872260,1779170276409.99,338646194792.89,9958.469727,61386.23615,1,1,3,1,1,1,14,0.999233303516191,0.841700421148964,0.160675602081711,0.537175586975041,-0.402379333028382,-0.131188791682554,-0.657531039659181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.14612803567824,0,8.16397271153462,6.76375306858407,7.23237088604365,2.81023251799508,12.2502175144507,11.5297462000081,3.998192607482,4.78807100576346,3.88920519435219,3.92591900897353
"Singapore","South Korea","SGP","KOR",0,0,0,0,0,0,0,0,0,0,0,1,4676.683,4676.683,4632.103,4631.185,0,646,5804343,99484,51225321,1482760164322.84,338646194792.89,31640.21463,61386.23615,1,1,1,1,1,1,46,0.8113637088221,0.603021726845364,0.215177531036616,0.470933643323519,-0.0305754517556656,0.412515199846676,-0.100779912777233,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.66275783168157,0,7.70948468855868,6.76375306858407,4.99775323883155,2.81023251799508,12.1710709098048,11.5297462000081,4.50023942085309,4.78807100576346,3.66569212991948,3.66993793308649
"Singapore","Spain","SGP","ESP",0,0.191699996590614,0,0.0599999986588955,0.46700793504715,0.0918117761611938,0.822641015052795,0.107583418488503,0.108327984809875,0,0,0,11400.13,11400.13,11336.64,11326.67,0,646,5804343,505954,46736782,1572012697558.03,338646194792.89,28087.89792,61386.23615,1,1,1,1,1,1,73,-0.505580461457385,0.535689062992764,-0.98716739873722,0.210361214374125,-0.307915601870528,-0.0525013159314842,-0.734015644257522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.86332286012046,0,7.66965880630706,6.76375306858407,5.70411103372855,2.81023251799508,12.1964560496278,11.5297462000081,4.44851923810137,4.78807100576346,4.0541022476222,4.05690980378917
"Singapore","Turkey","SGP","TUR",0,0.120699994266033,0,0,0,0.0702636763453484,0.62956827878952,0.0823337361216545,0.0829035490751266,0,0,0,8660.153,8313.423,8384.909,8369.075,0,646,5804343,780576,83429607,1261946143648.6,338646194792.89,11935.38787,61386.23615,1,1,1,1,3,1,24,0.330140292796243,0.781934567608042,-0.180651520328333,0.39940835681422,-0.290048005749473,0.123145848359088,-0.861581015533151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.38021124171161,0,7.92132019781931,6.76375306858407,5.89241519410408,2.81023251799508,12.1010408208231,11.5297462000081,4.0768365370473,4.78807100576346,3.92267745983372,3.91977987864843
"Singapore","United States","SGP","USA",1,0.681599974632263,0.114799998700619,0.00900000333786011,0.0700512155890465,0.0406118184328079,0.363885194063187,0.27268984913826,0.267656236886978,0,1,1,15350.5,15564.31,15122.62,15087.26,0,646,5804343,9529106,329064917,18349108235210.1,338646194792.89,60698.0113,61386.23615,14544,267,2894,3372,6920,1,6820,-0.555109247780677,0.522879642385924,-0.258089093689533,0.299754284444979,0.0596870999928307,0.223247670183548,-0.0556450284034526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.83378437465648,4.16268386587789,8.51728158279426,6.76375306858407,6.97905215798575,2.81023251799508,13.2636149624334,11.5297462000081,4.78317446215294,4.78807100576346,4.17861037463782,4.19212987221836
"South Korea","Argentina","KOR","ARG",0,0,0,0,0,0,0,0,0,0,0,0,19447.35,19447.35,19146.65,19137.75,0,99484,51225321,2766889,44780675,437813398163.19,1482760164322.84,12716.2242,31640.21463,1,1,1,1,1,17,998,-0.979152404394633,0.446275642212012,-0.855359607448909,0.39940835681422,-0.201422842637889,-0.524285575321715,-0.498278934989223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.99913054128737,0,7.65109063561563,7.70948468855868,6.44199173678662,4.99775323883155,11.641289047911,12.1710709098048,4.10435817636482,4.50023942085309,4.28189087701324,4.2888604304028
"South Korea","Australia","KOR","AUS",0,0,0,0,0,0,0,0,0,0,0,1,8329.652,8418.786,8112.907,8080.573,0,99484,51225321,7686848,25203200,1450499018770.09,1482760164322.84,58868.48063,31640.21463,5079,2063,2063,727,2222,2446,15859,-0.0562898671395232,0.192279962726963,0.429417982876403,0.642427719716585,-0.24214879448591,-0.434272653475091,0.148113496190784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.20027579911185,3.7057782128286,7.40145568578599,7.70948468855868,6.88574829339997,4.99775323883155,12.1615174393483,12.1710709098048,4.76988282700425,4.50023942085309,3.90744215804127,3.92524947017981
"South Korea","Brazil","KOR","BRA",0,0,0,0,0,0,0,0,0,0,0,0,18364.51,17565.08,17793.04,17741.18,0,99484,51225321,8511920,211049519,2364445788869.69,1482760164322.84,8592.210218,31640.21463,1,1,1,1,1,1,1124,-0.8826826162832,0.489630371874069,-0.999594527565845,0.230290424777839,-0.0873159615190335,-0.321865454401403,-0.617619105426521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.05076631123304,0,8.32438436669709,7.70948468855868,6.93002753321674,4.99775323883155,12.3737293611238,12.1710709098048,3.93410489398404,4.50023942085309,4.24898250221756,4.24465013212289
"South Korea","Chile","KOR","CHL",0,0,0,0,0,0,0,0,0,0,0,0,18375.18,18375.18,18230.14,18227.1,0,99484,51225321,756945,18952035,285037020831.58,1482760164322.84,13761.37447,31640.21463,1,1,1,1,13,99,88,0.998051433503905,0.636403341290979,-0.970620394440561,0.338383911126246,-0.205034560698848,-0.491062083302891,-0.618047427028961,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.94448267215017,0,7.27765584975633,7.70948468855868,5.8790643245935,4.99775323883155,11.4549012701794,12.1710709098048,4.13866181289117,4.50023942085309,4.26071757626967,4.26423160204869
"South Korea","France","KOR","FRA",0,0,0,0,0,0,0,0,0,0,0,0,8981.467,8981.467,9225.815,9220.22,0,99484,51225321,547026,65129731,2971919320115.83,1482760164322.84,38832.0242,31640.21463,2364,752,752,381,818,680,3462,0.0339478492690918,0.407173600184428,-0.496138938356834,0.385704883166049,-0.120866189586132,-0.396102401440571,-0.740704237908787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.53932706353938,3.37364747220922,7.81377928444682,7.70948468855868,5.73800796872499,4.99775323883155,12.4730370152823,12.1710709098048,4.58919002963895,4.50023942085309,3.96474128370505,3.95334727853484
"South Korea","Great Britain","KOR","GBR",0,0,0,0,0,0,0,0,0,0,0,1,8875.39,8875.39,8931.778,8928.762,0,99484,51225321,244110,67530161,2913556871434.81,1482760164322.84,47491.59456,31640.21463,4859,2031,2031,783,2771,2077,3821,-0.123997266590605,0.159037703467029,-0.13188504524157,0.403859993055211,-0.15262230468997,-0.350316456104455,-0.173424425236334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.58217703768841,3.68654689906301,7.82949778513153,7.70948468855868,5.38758557071528,4.99775323883155,12.464423499759,12.1710709098048,4.67661675153576,4.50023942085309,3.95079124681232,3.94818744579773
"South Korea","Indonesia","KOR","IDN",0,0,0,0,0,0,0,0,0,0,0,0,5291.684,5291.684,5081.576,5063.601,0,99484,51225321,1933658,270625567,1204457195676.25,1482760164322.84,3892.421662,31640.21463,32311,8034,8034,8624,9234,12925,22016,-0.63573871854542,0.240147885296089,0.505445667075598,0.590078646453701,0.160825199330111,-0.188713272422294,-0.571510332593701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.34273841655542,4.50935039929778,8.43236882360862,7.70948468855868,6.28637966424184,4.99775323883155,12.0807913705345,12.1710709098048,3.59021988081537,4.50023942085309,3.70445947696086,3.72359390181292
"South Korea","Japan","KOR","JPN",0,0,0,0,0,0,0,0,0,0,0,0,1156.67,1156.67,951.7373,843.8443,1,99484,51225321,377801,126860299,6187013947904.92,1482760164322.84,36043.7844,31640.21463,22894,4835,6404,3614,5310,5229,61657,0.54856527572283,0.495502325081296,0.953230637699318,0.879881671362844,0.215365669391671,0.134618986437044,-0.30101421151132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.78998238975244,4.35972167848321,8.10332573066145,7.70948468855868,5.57726310311971,4.99775323883155,12.7914810950876,12.1710709098048,4.55683038324356,4.50023942085309,2.926262321165,3.06320947163852
"South Korea","Malaysia","KOR","MYS",0,0,0,0,0,0,0,0,0,0,0,0,4614.067,4614.067,4418.149,4395.557,0,99484,51225321,329758,31949789,398946603155.68,1482760164322.84,11114.54271,31640.21463,1401,598,598,224,621,2001,2617,0.447910736202486,0.60415876643922,0.336835484131157,0.413053576270778,0.0186849485334337,-0.337267380086103,0.537413622831757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.41780372263988,3.14643813528577,7.50446799437429,7.70948468855868,5.51819534042374,4.99775323883155,11.6009147716098,12.1710709098048,4.04589159905399,4.50023942085309,3.64301391620137,3.66408389653944
"South Korea","Mexico","KOR","MEX",0,0,0,0,0,0,0,0,0,0,0,0,12066.01,12066.01,11711.42,11669.87,0,99484,51225321,1967210,127575529,1309881765941.94,1482760164322.84,10013.72425,31640.21463,1,1,1,1,1,2,242,-0.998242515802461,0.265605665342097,-0.998102689473671,0.259840734659889,-0.108929513357505,-0.328794129256542,-0.0461628534279066,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.38381536598043,0,8.10576737783754,7.70948468855868,6.29385072340338,4.99775323883155,12.1172320966356,12.1710709098048,4.00059562797039,4.50023942085309,4.06706601811931,4.08156368091268
"South Korea","Russia","KOR","RUS",0,0,0,0,0,0,0,0,0,0,0,0,6614.064,6614.064,6009.905,5304.06,0,99484,51225321,17075400,145872260,1779170276409.99,1482760164322.84,9958.469727,31640.21463,4546,2348,2351,641,2341,299,1444,0.787856216845266,0.700798173704692,0.998460353205412,0.788247626453556,0.113564673783734,-0.10883638619989,-0.779362149312079,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.15956719323362,3.65762943138895,8.16397271153462,7.70948468855868,7.23237088604365,4.99775323883155,12.2502175144507,12.1710709098048,3.998192607482,4.50023942085309,3.72460842820244,3.82046839298355
"South Korea","Singapore","KOR","SGP",0,0,0,0,0,0,0,0,0,0,0,1,4676.683,4676.683,4632.103,4631.185,0,99484,51225321,646,5804343,338646194792.89,1482760164322.84,61386.23615,31640.21463,1,1,1,1,1,112,154,0.8113637088221,0.603021726845364,0.215177531036616,0.470933643323519,-0.0305754517556656,-0.100779912777233,0.412515199846676,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.18752072083646,0,6.76375306858407,7.70948468855868,2.81023251799508,4.99775323883155,11.5297462000081,12.1710709098048,4.78807100576346,4.50023942085309,3.66569212991948,3.66993793308649
"South Korea","Spain","KOR","ESP",0,0,0,0,0,0,0,0,0,0,0,0,10012.64,10012.64,10101.71,10087.7,0,99484,51225321,505954,46736782,1572012697558.03,1482760164322.84,28087.89792,31640.21463,1,1,1,1,1,64,572,0.0941208846214063,0.413069961181147,-0.368364368108952,0.409659704224021,-0.157734351993619,-0.42155547492529,-0.514568864024219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.75739602879302,0,7.66965880630706,7.70948468855868,5.70411103372855,4.99775323883155,12.1964560496278,12.1710709098048,4.44851923810137,4.50023942085309,4.00379215819212,4.00054860158192
"South Korea","Turkey","KOR","TUR",0,0,0,0,0,0,0,0,0,0,0,0,7967.701,7759.101,7937.729,7927.249,0,99484,51225321,780576,83429607,1261946143648.6,1482760164322.84,11935.38787,31640.21463,1,1,1,1,4,1,63,-0.283903637131953,0.458413209521801,0.921635375138065,0.848060997109583,-0.0253048881365809,-0.308133948689727,-0.606508690804728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.79934054945358,0,7.92132019781931,7.70948468855868,5.89241519410408,4.99775323883155,12.1010408208231,12.1710709098048,4.0768365370473,4.50023942085309,3.89912249987722,3.88981140510396
"South Korea","United States","KOR","USA",0,0,0,0,0,0,0,0,0,0,0,1,11065.7,11185.97,10682.86,10624.66,0,99484,51225321,9529106,329064917,18349108235210.1,1482760164322.84,60698.0113,31640.21463,67820,13521,34762,11174,42887,4615,130600,0.0358130577121552,0.386797442236859,-0.999024657636196,0.196843076799285,-0.179523002524927,-0.5081668350578,0.11165970212476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.11594317693906,4.83135778544207,8.51728158279426,7.70948468855868,6.97905215798575,4.99775323883155,13.2636149624334,12.1710709098048,4.78317446215294,4.50023942085309,4.02631504107656,4.04867365024595
"Spain","Argentina","ESP","ARG",1,0.980139851570129,0.854458212852478,0,0,0,0,0.873491883277893,0.872616350650787,0,1,1,10065.85,10065.85,10079.66,10055.9,1,505954,46736782,2766889,44780675,437813398163.19,1572012697558.03,12716.2242,28087.89792,259947,33081,33081,51601,44781,48463,92353,0.110066560854012,0.554553890051585,0.796691270902396,0.79735379895766,0.163591513497522,0.0354324649554427,0.169608812283336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.96545100765156,5.41488480968664,7.65109063561563,7.66965880630706,6.44199173678662,5.70411103372855,11.641289047911,12.1964560496278,4.10435817636482,4.44851923810137,4.00242094589666,4.00285045430892
"Spain","Australia","ESP","AUS",0,0.276957243680954,0.000199999994947575,0.25,1.94586646556854,0.130525469779968,1.16951882839203,0.153116837143898,0.154175162315369,0,0,0,17699.45,17591.48,17072.92,17016.02,0,505954,46736782,7686848,25203200,1450499018770.09,1572012697558.03,58868.48063,28087.89792,6607,2231,2231,1307,2616,4489,8556,0.988684231097517,0.767259750424521,0.681418527918843,0.753380232633437,-0.213543937675558,-0.322293378724179,0.121729640684894,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.93227077589949,3.82000430680832,7.40145568578599,7.66965880630706,6.88574829339997,5.70411103372855,12.1615174393483,12.1964560496278,4.76988282700425,4.44851923810137,4.23085798734863,4.24530237890001
"Spain","Brazil","ESP","BRA",0,0.0695584788918495,0.000199999994947575,0.75,5.83759927749634,0.424397647380829,3.80263757705688,0.497402191162109,0.500843226909637,0,0,0,8389.78,7743.538,7821.086,7696.928,0,505954,46736782,8511920,211049519,2364445788869.69,1572012697558.03,8592.210218,28087.89792,109553,34058,34058,20324,38382,22746,40478,-0.55096214089183,0.504201156026291,0.341743063086704,0.582566373649133,0.0723084057775601,-0.0747723151105448,-0.16159524459334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.60721904606441,5.03962427478222,8.32438436669709,7.66965880630706,6.93002753321674,5.70411103372855,12.3737293611238,12.1964560496278,3.93410489398404,4.44851923810137,3.88631742402226,3.88893943391346
"Spain","Chile","ESP","CHL",1,0.980100035667419,0.792099952697754,0,0,0,0,0.819288730621338,0.818038046360016,0,1,1,10715.11,10715.11,10747.69,10716.51,1,505954,46736782,756945,18952035,285037020831.58,1572012697558.03,13761.37447,28087.89792,56705,7399,7399,11147,10727,23120,31449,0.0318178731865085,0.555559375725458,0.581238193719096,0.713414994122538,0.194458740910477,0.0660566038545548,0.142874825874376,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.49760684051621,4.75362135477776,7.27765584975633,7.66965880630706,5.8790643245935,5.70411103372855,11.4549012701794,12.1964560496278,4.13866181289117,4.44851923810137,4.03005337355462,4.02999663381441
"Spain","France","ESP","FRA",0,0.320124596357346,0.00909821968525648,0.5,3.89173293113708,0.254505813121796,2.28039288520813,0.304610311985016,0.306655496358871,1,0,0,1054.656,1054.656,958.838,817.1057,0,505954,46736782,547026,65129731,2971919320115.83,1572012697558.03,38832.0242,28087.89792,209345,17682,22098,41736,28522,19898,82655,0.998182142182508,0.96772392050457,0.989949493661166,0.952885715256846,0.232377125336463,0.049920844285318,0.260808865870395,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.91726913022119,5.32086259265337,7.81377928444682,7.66965880630706,5.73800796872499,5.70411103372855,12.4730370152823,12.1964560496278,4.58919002963895,4.44851923810137,2.91227824007893,3.02311082772491
"Spain","Great Britain","ESP","GBR",0,0.347384095191956,0,0.25,1.94586646556854,0.130525469779968,1.16951882839203,0.152947425842285,0.154005959630013,0,0,0,1263.379,1263.379,1435.419,1369.098,0,505954,46736782,244110,67530161,2913556871434.81,1572012697558.03,47491.59456,28087.89792,302021,1,1,62692,9606,1756,52749,0.976206862703594,0.741608904515999,0.970142500145332,0.879881671362844,-0.0370245267988445,-0.192754484847951,0.0676899399491986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.72221423082094,5.48003714119239,7.82949778513153,7.66965880630706,5.38758557071528,5.70411103372855,12.464423499759,12.1964560496278,4.67661675153576,4.44851923810137,3.1364345360346,3.10153365373619
"Spain","Indonesia","ESP","IDN",0,0,0,0,0,0.0743691548705101,0.666353702545166,0.0871444642543793,0.0877475738525391,0,0,0,12188.31,12188.31,12160.97,12125.58,0,505954,46736782,1933658,270625567,1204457195676.25,1572012697558.03,3892.421662,28087.89792,2008,678,678,398,762,1069,1313,-0.828313956154391,0.186187111483606,-0.988371697650617,0.230867418543502,-0.0514470823975117,-0.48405834127386,-0.538133390464623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.11826472608948,3.30276370847298,8.43236882360862,7.66965880630706,6.28637966424184,5.70411103372855,12.0807913705345,12.1964560496278,3.59021988081537,4.44851923810137,4.08370252127637,4.08594349162688
"Spain","Japan","ESP","JPN",0,0.0324000008404255,0,0,0,0.0689622163772583,0.617907047271729,0.080808699131012,0.0813679695129395,0,0,0,10777.42,10777.42,10684.76,10671.17,0,505954,46736782,377801,126860299,6187013947904.92,1572012697558.03,36043.7844,28087.89792,6350,2144,2144,1257,2397,2484,3654,0.884027510930148,0.713068424834238,-0.632126727471794,0.403859993055211,-0.0068200210515601,-0.413592629288746,-0.566006418318602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.56276854301652,3.80277372529198,8.10332573066145,7.66965880630706,5.57726310311971,5.70411103372855,12.7914810950876,12.1964560496278,4.55683038324356,4.44851923810137,4.02821203860789,4.03251480780173
"Spain","Malaysia","ESP","MYS",0,0.0729000046849251,0,0,0,0.0840988308191299,0.753532350063324,0.0985455140471458,0.0992275476455688,0,0,0,11084.66,11084.66,11174.05,11149.57,0,505954,46736782,329758,31949789,398946603155.68,1572012697558.03,11114.54271,28087.89792,624,210,210,124,233,331,428,-0.847951512589867,0.470584133959828,-0.999432373578559,0.0736320371128397,-0.348760866474705,-0.861775033557731,-0.0923308773855895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.63144376901317,2.79518458968242,7.50446799437429,7.66965880630706,5.51819534042374,5.70411103372855,11.6009147716098,12.1964560496278,4.04589159905399,4.44851923810137,4.04725811848478,4.04472237653139
"Spain","Mexico","ESP","MEX",1,0.980368673801422,0.81879997253418,0,0,0,0,0.842496991157532,0.841406881809235,0,1,1,9073.951,9073.951,9144.438,9131.799,1,505954,46736782,1967210,127575529,1309881765941.94,1572012697558.03,10013.72425,28087.89792,53159,12242,12242,9961,1,11832,20185,-0.152953509405005,0.426835938895063,0.424907137013871,0.627231016900043,0.0607985883911761,-0.143726816687121,-0.00430572431663401,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.30502875374633,4.72557680262121,8.10576737783754,7.66965880630706,6.29385072340338,5.70411103372855,12.1172320966356,12.1964560496278,4.00059562797039,4.44851923810137,3.96055634366888,3.95779642971432
"Spain","Russia","ESP","RUS",0,0.0235623009502888,0,0.25,1.94586646556854,0.102731950581074,0.920486629009247,0.120379477739334,0.121212609112263,0,0,0,3449.3,3449.3,4180.506,3901.271,0,505954,46736782,17075400,145872260,1779170276409.99,1572012697558.03,9958.469727,28087.89792,87374,16872,16874,16240,19142,1,11355,-0.538971561197833,0.425037816327087,-0.316227766016838,0.581769490404522,0.12262541574899,-0.163782368678526,-0.631202120690406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.05518713855575,4.94138221825912,8.16397271153462,7.66965880630706,7.23237088604365,5.70411103372855,12.2502175144507,12.1964560496278,3.998192607482,4.44851923810137,3.59120611942656,3.53773096841162
"Spain","Singapore","ESP","SGP",0,0.191699996590614,0,0.0599999986588955,0.46700793504715,0.0918117761611938,0.822641015052795,0.107583418488503,0.108327984809875,0,0,0,11400.13,11400.13,11336.64,11326.67,0,505954,46736782,646,5804343,338646194792.89,1572012697558.03,61386.23615,28087.89792,522,176,176,104,169,293,357,-0.505580461457385,0.535689062992764,-0.98716739873722,0.210361214374125,-0.307915601870528,-0.734015644257522,-0.0525013159314842,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.55266821611219,2.71767050300226,6.76375306858407,7.66965880630706,2.81023251799508,5.70411103372855,11.5297462000081,12.1964560496278,4.78807100576346,4.44851923810137,4.0541022476222,4.05690980378917
"Spain","South Korea","ESP","KOR",0,0,0,0,0,0,0,0,0,0,0,0,10012.64,10012.64,10101.71,10087.7,0,505954,46736782,99484,51225321,1482760164322.84,1572012697558.03,31640.21463,28087.89792,4341,1466,1466,859,1666,1743,2253,0.0941208846214063,0.413069961181147,-0.368364368108952,0.409659704224021,-0.157734351993619,-0.514568864024219,-0.42155547492529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.35276119172383,3.6375897858387,7.70948468855868,7.66965880630706,4.99775323883155,5.70411103372855,12.1710709098048,12.1964560496278,4.50023942085309,4.44851923810137,4.00379215819212,4.00054860158192
